link,titulo,endereco,tipo_locacao,preco_aluguel,preco_condominio,preco_iptu,quartos,vagas_garagem,area,suites, imobiliaria,data_coleta,imobiliaria
https://gonzagaimoveis.com.br/imovel/49145001/apartamento-1-quarto-leopoldina-centro-curitiba/,Apartamento 1 Quarto Centro 34m²,"Rua Treze De Maio, 200, Centro - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 300,00","IPTU R$ 45,58",1,0.0,34m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14598001/apartamento-3-quartos-manchester-centro-curitiba/,Apartamento 3 Quartos Centro 138m²,"Rua Benjamin Constant, 257, Centro - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 1.400,00","IPTU R$ 309,45",3,1.0,138m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13327022/apartamento-1-quarto-la-tour-centro-curitiba/,Apartamento 1 Quarto Centro 40m²,"Rua Desembargador Ermelino De Leão, 181, Centro - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 590,00","IPTU R$ 0,00",1,0.0,40m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16588001/apartamento-1-quarto-all-you-need-centro-curitiba/,Apartamento 1 Quarto Centro 17m²,"Rua Riachuelo, 110, Centro - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 500,00","IPTU R$ 28,74",1,0.0,17m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16268009/apartamento-1-quarto-la-tour-centro-curitiba/,Apartamento 1 Quarto Centro 36m²,"Rua Desembargador Ermelino De Leão, 181, Centro - Curitiba/Pr",Aluguel,"R$ 2.200,00","Condomínio R$ 490,00","IPTU R$ 45,00",1,0.0,36m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16145001/apartamento-3-quartos-edificio-joao-dallegrave-centro-civico-curitiba/,Apartamento 3 Quartos Centro Cívico 133m²,"Rua Comendador Fontana, 279, Centro Cívico - Curitiba/Pr",Aluguel,"R$ 2.900,00","Condomínio R$ 800,00","IPTU R$ 133,02",3,1.0,133m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09707004/apartamento-3-quartos-betaville-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 112m²,"Rua Atilio Borio, 80, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 1.000,00","IPTU R$ 129,52",3,1.0,112m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14906001/apartamento-2-quartos-solar-do-ipe-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 52m²,"Rua Sanito Rocha, 207, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 420,00","IPTU R$ 48,95",2,0.0,52m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91408001/apartamento-2-quartos-trianon-park-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 47m²,"Rua Governador Agamenon Magalhaes, 173, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.180,00","Condomínio R$ 786,00","IPTU R$ 66,79",2,1.0,47m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11315003/apartamento-1-quarto-trianon-park-cristo-rei-curitiba/,Apartamento 1 Quarto Cristo Rei 27m²,"Rua Governador Agamenon Magalhães, 173, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.390,00","Condomínio R$ 369,00","IPTU R$ 26,22",1,0.0,27m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/07201001/apartamento-3-quartos-maria-amelia-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 81m²,"Avenida Sete De Setembro, 625, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.580,00","Condomínio R$ 350,00","IPTU R$ 85,08",3,1.0,81m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03399004/apartamento-3-quartos-piazza-livorno-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 84m²,"Avenida Presidente Affonso Camargo, 2491, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 2.600,00","Condomínio R$ 600,00","IPTU R$ 148,08",3,1.0,84m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09891001/apartamento-2-quartos-costa-douro-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 60m²,"Rua Oyapock, 8, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.490,00","Condomínio R$ 415,00","IPTU R$ 67,16",2,0.0,60m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14054002/apartamento-3-quartos-barao-de-capanema-jardim-botanico-curitiba/,Apartamento 3 Quartos Jardim Botânico 54m²,"Rua Engenheiro Ostoja Roguski, 631, Jardim Botânico - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 500,00","IPTU R$ 44,65",3,1.0,54m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/02377006/apartamento-2-quartos-residencial-paseo-de-gracia-jardim-botanico-curitiba/,Apartamento 2 Quartos Jardim Botanico 87m²,"Rua Brasilio Itibere, 206, Jardim Botanico - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 650,00","IPTU R$ 164,26",2,2.0,87m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03795003/apartamento-2-quartos-frei-orlando-jardim-social-curitiba/,Apartamento 2 Quartos Jardim Social 75m²,"Rua Frei Orlando, 1300, Jardim Social - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 550,00","IPTU R$ 63,37",2,0.0,75m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16263002/apartamento-3-quartos-leonardo-da-vinci-merces-curitiba/,Apartamento 3 Quartos Merces 89m²,"Rua Desembargador Motta, 2890, Merces - Curitiba/Pr",Aluguel,"R$ 3.800,00","Condomínio R$ 528,00","IPTU R$ 112,69",3,1.0,89m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22539001/apartamento-1-quarto-la-fontaine-rebouças-curitiba/,Apartamento 1 Quarto Rebouças 46m²,"Rua Brasilio Itibere, 1345, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 550,00","IPTU R$ 94,44",1,1.0,46m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22266001/apartamento-1-quarto-carajas-i-rebouças-curitiba/,Apartamento 1 Quarto Rebouças 35m²,"Avenida Sete De Setembro A, 3146, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 350,00","IPTU R$ 46,41",1,0.0,35m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15290001/apartamento-1-quarto-folador-rebouças-curitiba/,Apartamento 1 Quarto Rebouças 38m²,"Rua Vinte E Quatro De Maio, 411, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 350,00","IPTU R$ 56,79",1,0.0,38m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16125001/apartamento-2-quartos-edificio-green-village-rebouças-curitiba/,Apartamento 2 Quartos Rebouças 97m²,"Avenida Iguaçu, 1326, Rebouças - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 800,00","IPTU R$ 140,65",2,1.0,97m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15562002/apartamento-1-quarto-cordilheiras-rebouças-curitiba/,Apartamento 1 Quarto Rebouças 28m²,"Avenida Silva Jardim, 994, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.190,00","Condomínio R$ 450,00","IPTU R$ 40,42",1,0.0,28m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91541001/apartamento-3-quartos-ernesto-sperandio-sao-francisco-curitiba/,Apartamento 3 Quartos Sao Francisco 82m²,"Rua Celestino Junior, 188, Sao Francisco - Curitiba/Pr",Aluguel,"R$ 1.950,00","Condomínio R$ 900,00","IPTU R$ 93,69",3,1.0,82m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15969001/apartamento-2-quartos-cidade-de-padova-campo-de-santana-curitiba/,Apartamento 2 Quartos Campo De Santana 44m²,"Rua Ângelo Tozim, 1060, Campo De Santana - Curitiba/Pr",Aluguel,"R$ 690,00","Condomínio R$ 390,00","IPTU R$ 25,29",2,1.0,44m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12316001/apartamento-3-quartos-spazio-canto-dolce-capao-raso-curitiba/,Apartamento 3 Quartos Capao Raso 89m²,"Rua Marechal Octavio Saldanha Mazza, 6650, Capao Raso - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 530,00","IPTU R$ 41,60",3,0.0,89m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22759001/apartamento-2-quartos-spazio-canto-dolce-capao-raso-curitiba/,Apartamento 2 Quartos Capao Raso 45m²,"Rua Marechal Octavio Saldanha Mazza, 6650, Capao Raso - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 550,00","IPTU R$ 59,21",2,1.0,45m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16645001/apartamento-1-quarto-piemonte-versatile-home-capao-raso-curitiba/,Apartamento 1 Quarto Capão Raso 36m²,"Rua João Rodrigues Pinheiro, 181, Capão Raso - Curitiba/Pr",Aluguel,"R$ 1.490,00","Condomínio R$ 350,00","IPTU R$ 33,19",1,0.0,36m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16520001/apartamento-2-quartos-cidade-de-broni-tatuquara-curitiba/,Apartamento 2 Quartos Tatuquara 44m²,"Rua Ângelo Tozim, 1399, Tatuquara - Curitiba/Pr",Aluguel,"R$ 790,00","Condomínio R$ 328,00","IPTU R$ 25,32",2,1.0,44m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16555001/apartamento-2-quartos-residencial-azalea-tatuquara-curitiba/,Apartamento 2 Quartos Tatuquara 46m²,"Avenida Pero Vaz De Caminha, 471, Tatuquara - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 400,00","IPTU R$ 38,23",2,1.0,46m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92346003/apartamento-2-quartos-do-parque-campina-do-siqueira-curitiba/,Apartamento 2 Quartos Campina Do Siqueira 54m²,"Rua Padre Giacomo Cusmano, 213, Campina Do Siqueira - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 650,00","IPTU R$ 78,01",2,0.0,54m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16644001/apartamento-2-quartos-campo-comprido-curitiba/,Apartamento 2 Quartos Campo Comprido 70m²,"Rua Nova América, 373, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 1.250,00","Condomínio R$ 0,00","IPTU R$ 32,82",2,2.0,70m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92128001/apartamento-2-quartos-bonarda-mossungue-curitiba/,Apartamento 2 Quartos Mossungue 178m²,"Rua Joao Domachoski, 400, Mossungue - Curitiba/Pr",Aluguel,"R$ 4.600,00","Condomínio R$ 650,00","IPTU R$ 190,32",2,1.0,178m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/90804002/apartamento-3-quartos-santa-felicidade-curitiba/,Apartamento 3 Quartos Santa Felicidade 166m²,"Avenida Vereador Toaldo Tulio, 973, Santa Felicidade - Curitiba/Pr",Aluguel,"R$ 2.200,00","Condomínio R$ 0,00","IPTU R$ 150,83",3,1.0,166m²,1.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03795003/apartamento-2-quartos-frei-orlando-jardim-social-curitiba/,Apartamento 2 Quartos Jardim Social 75m²,"Rua Frei Orlando, 1300, Jardim Social - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 550,00","IPTU R$ 63,37",2,0.0,75m²,0.0,,2023-12-17,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/46113002/apartamento-4-quartos-umbara-curitiba/,Apartamento 4 Quartos Umbará 114m²,"Rua Luiz Nichele, 120, Umbará - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 0,00","IPTU R$ 81,12",4,2.0,114m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16605001/apartamento-2-quartos-spazzio-champ-ville-atuba-curitiba/,Apartamento 2 Quartos Atuba 50m²,"Rodovia Br-116, 2785, Atuba - Curitiba/Pr",Aluguel,"R$ 1.299,00","Condomínio R$ 450,81","IPTU R$ 59,30",2,2.0,50m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14215001/apartamento-2-quartos-alamanda-bacacheri-curitiba/,Apartamento 2 Quartos Bacacheri 55m²,"Rua Nicaragua, 1639, Bacacheri - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 350,00","IPTU R$ 56,63",2,1.0,55m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/24004001/apartamento-3-quartos-san-martino-bacacheri-curitiba/,Apartamento 3 Quartos Bacacheri 87m²,"Rua Marechal Trompowski, 256, Bacacheri - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 800,00","IPTU R$ 122,01",3,1.0,87m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12058001/apartamento-3-quartos-angela-bacacheri-curitiba/,Apartamento 3 Quartos Bacacheri 78m²,"Rua Canada, 185, Bacacheri - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 630,00","IPTU R$ 73,68",3,1.0,78m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14969002/apartamento-2-quartos-anita-garibaldi-barreirinha-curitiba/,Apartamento 2 Quartos Barreirinha 44m²,"Rua Maria De Lourdes Kudri, 127, Barreirinha - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 350,00","IPTU R$ 25,28",2,1.0,44m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16115001/apartamento-1-quarto-moradas-do-boa-vista-boa-vista-curitiba/,Apartamento 1 Quarto Boa Vista 23m²,"Rua Desembargador Antônio Leopoldo Dos Santos, 106, Boa Vista - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 250,00","IPTU R$ 36,81",1,0.0,23m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16173001/apartamento-3-quartos-vila-nova-i-boa-vista-curitiba/,Apartamento 3 Quartos Boa Vista 51m²,"Rua Maria Geronasso Do Rosário, 467, Boa Vista - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 350,00","IPTU R$ 44,96",3,1.0,51m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13179001/apartamento-2-quartos-ilha-do-coral-(residencial)-santa-candida-curitiba/,Apartamento 2 Quartos Santa Candida 38m²,"Rua Joao Kania, 310, Santa Candida - Curitiba/Pr",Aluguel,"R$ 820,00","Condomínio R$ 320,00","IPTU R$ 33,56",2,1.0,38m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16617001/apartamento-2-quartos-residencial-ilha-do-coral-santa-candida-curitiba/,Apartamento 2 Quartos Santa Cândida 38m²,"Rua João Kania, 310, Santa Cândida - Curitiba/Pr",Aluguel,"R$ 950,00","Condomínio R$ 320,00","IPTU R$ 33,43",2,0.0,38m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/23417002/apartamento-2-quartos-nova-europa-2-boqueirao-curitiba/,Apartamento 2 Quartos Boqueirao 50m²,"Rua Cascavel, 3161, Boqueirao - Curitiba/Pr",Aluguel,"R$ 800,00","Condomínio R$ 300,00","IPTU R$ 35,38",2,1.0,50m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16646001/apartamento-2-quartos-malibu-ii-boqueirao-curitiba/,Apartamento 2 Quartos Boqueirão 47m²,"Rua Maestro Carlos Frank, 2391, Boqueirão - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 413,00","IPTU R$ 43,86",2,1.0,47m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15665001/apartamento-1-quarto-anne-frank-hauer-curitiba/,Apartamento 1 Quarto Hauer 34m²,"Rua Anne Frank, 3126, Hauer - Curitiba/Pr",Aluguel,"R$ 900,00","Condomínio R$ 250,00","IPTU R$ 35,26",1,0.0,34m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15271003/apartamento-3-quartos-guabirotuba-curitiba/,Apartamento 3 Quartos Guabirotuba 162m²,"Avenida Senador Salgado Filho, 961, Guabirotuba - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 100,00","IPTU R$ 166,20",3,1.0,162m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/42269003/apartamento-1-quarto-jardim-das-americas-curitiba/,Apartamento 1 Quarto Jardim Das Americas 36m²,"Rua Joao Itibere, 71, Jardim Das Americas - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 0,00","IPTU R$ 27,50",1,0.0,36m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15836001/apartamento-3-quartos-residencial-pinheiros-cidade-industrial-curitiba/,Apartamento 3 Quartos Cidade Industrial 60m²,"Rua João Dembinski, 2851, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 450,00","IPTU R$ 49,78",3,1.0,60m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14354001/apartamento-2-quartos-vilas-novas-x-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 40m²,"Rua Professor Algacyr Munhoz Mader, 2875, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 250,00","IPTU R$ 25,28",2,0.0,40m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14297001/apartamento-2-quartos-olga-tufi-agua-verde-curitiba/,Apartamento 2 Quartos Água Verde 57m²,"Avenida Silva Jardim, 1762, Água Verde - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 650,00","IPTU R$ 85,96",2,1.0,57m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/49095001/apartamento-3-quartos-itaguaçu-agua-verde-curitiba/,Apartamento 3 Quartos Água Verde 80m²,"Rua Castro Alves, 594, Água Verde - Curitiba/Pr",Aluguel,"R$ 2.000,00","Condomínio R$ 550,00","IPTU R$ 82,50",3,1.0,80m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92087001/apartamento-2-quartos-zamoner-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 77m²,"Rua Brigadeiro Franco, 2663, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 422,79","IPTU R$ 69,90",2,1.0,77m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/00135005/apartamento-4-quartos-cidade-das-flores-agua-verde-curitiba/,Apartamento 4 Quartos Agua Verde 202m²,"Avenida Republica Argentina, 755, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.600,00","Condomínio R$ 1.000,00","IPTU R$ 181,28",4,1.0,202m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/08265001/apartamento-3-quartos-flamboyant-(conjunto-residencial)-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 117m²,"Avenida Presidente Kennedy, 1503, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 850,00","IPTU R$ 89,37",3,1.0,117m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16604001/apartamento-2-quartos-auckland-devon-port-agua-verde-curitiba/,Apartamento 2 Quartos Água Verde 100m²,"Avenida Silva Jardim, 2522, Água Verde - Curitiba/Pr",Aluguel,"R$ 3.450,00","Condomínio R$ 860,06","IPTU R$ 296,43",2,1.0,100m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14396001/apartamento-5-quartos-monreale-agua-verde-curitiba/,Apartamento 5 Quartos Agua Verde 182m²,"Rua Bento Viana, 1140, Agua Verde - Curitiba/Pr",Aluguel,"R$ 4.500,00","Condomínio R$ 1.400,00","IPTU R$ 286,73",5,2.0,182m²,2.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91596001/apartamento-2-quartos-jardim-ii-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 113m²,"Rua Amazonas, 662, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 500,00","IPTU R$ 80,81",2,0.0,113m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16628001/apartamento-3-quartos-sorel-condominium-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 136m²,"Avenida Silva Jardim, 2265, Agua Verde - Curitiba/Pr",Aluguel,"R$ 3.500,00","Condomínio R$ 1.200,00","IPTU R$ 341,28",3,2.0,136m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92332001/apartamento-3-quartos-condominio-edificio-bogdan-ii-agua-verde-curitiba/,Apartamento 3 Quartos Água Verde 90m²,"Rua Coronel Dulcídio, 1907, Água Verde - Curitiba/Pr",Aluguel,"R$ 1.900,00","Condomínio R$ 850,00","IPTU R$ 141,04",3,2.0,90m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12477001/apartamento-3-quartos-boulevard-batel-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 70m²,"Rua Desembargador Motta, 1600, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 750,00","IPTU R$ 132,33",3,1.0,70m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16595002/apartamento-3-quartos-gerd-claassen-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 157m²,"Rua Bento Viana, 544, Agua Verde - Curitiba/Pr",Aluguel,"R$ 3.300,00","Condomínio R$ 1.000,00","IPTU R$ 252,32",3,2.0,157m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16644001/apartamento-2-quartos-campo-comprido-curitiba/,Apartamento 2 Quartos Campo Comprido 70m²,"Rua Nova América, 373, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 1.250,00","Condomínio R$ 0,00","IPTU R$ 32,82",2,2.0,70m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22591001/apartamento-2-quartos-boulevard-das-palmeiras-fazendinha-curitiba/,Apartamento 2 Quartos Fazendinha 55m²,"Rua General Potiguara, 2145, Fazendinha - Curitiba/Pr",Aluguel,"R$ 1.450,00","Condomínio R$ 450,00","IPTU R$ 73,44",2,1.0,55m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16027001/apartamento-2-quartos-jose-ferroni-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 45m²,"Rua João Bonat, 860, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 550,00","IPTU R$ 39,36",2,1.0,45m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10145001/apartamento-3-quartos-nho–quim-novo-mundo-curitiba/,Apartamento 3 Quartos Novo Mundo 78m²,"Rua Luiz Leopoldo Landal, 100, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 590,00","IPTU R$ 84,02",3,1.0,78m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/21355003/apartamento-3-quartos-maria-bettega-novo-mundo-curitiba/,Apartamento 3 Quartos Novo Mundo 62m²,"Rua Jose Palu, 183, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 350,00","IPTU R$ 72,99",3,1.0,62m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12862001/apartamento-3-quartos-ilhas-do-cabo-verde-novo-mundo-curitiba/,Apartamento 3 Quartos Novo Mundo 71m²,"Avenida Brasilia, 5474, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 550,00","IPTU R$ 95,43",3,0.0,71m²,1.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16633001/apartamento-2-quartos-edificio-gonçalvez-dias-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 54m²,"Avenida Brasília, 4380, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.390,00","Condomínio R$ 580,00","IPTU R$ 59,45",2,1.0,54m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14141001/apartamento-2-quartos-atlanta-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 50m²,"Rua Jose Palu, 127, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 650,00","IPTU R$ 71,84",2,1.0,50m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22311001/apartamento-2-quartos-roma-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 85m²,"Rua Jose Palu, 285, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 350,00","IPTU R$ 53,39",2,1.0,85m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/01588002/apartamento-3-quartos-parolin-curitiba/,Apartamento 3 Quartos Parolin 110m²,"Rua Alferes Poli, 2980, Parolin - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 0,00","IPTU R$ 71,32",3,0.0,110m²,0.0,,2023-12-18,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13239001/apartamento-2-quartos-regents-park-portao-curitiba/,Apartamento 2 Quartos Portão 83m²,"Rua Eduardo Carlos Pereira, 4049, Portão - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 500,00","IPTU R$ 133,35",2,1.0,83m²,1.0,,2023-12-18,gonzaga_imoveis
