site,titulo,link,data_coleta,endereco,atributos,descricao,bairro,cidade,aluguel,condominio,seguro_incendio,iptu,area,quartos,suites,banheiros,vagas_garagem,mobiliado,piscina,academia,sacada,churrasqueira,salao_de_festas
Apolar,"Apartamento Residencial para Locação no Centro Cívico em Curitiba, 57 m²",https://www.apolar.com.br/alugar/curitiba/centro-civico/alugar-residencial-apartamento-curitiba-centro-civico-87029,2024-02-19,"Avenida Cândido De Abreu, 304, Centro Cívico - Curitiba","57 m², 2 quartos","Apartamento com 2 quartos no Bairro Centro Cívico Imóvel com gestão exclusiva ApolarAPARTAMENTO PRÓXIMO AO SHOPPING MUELLER, CONTENDO:- SALA DE ESTAR COM COPA INETEGRADA.- COZINHA COM ARMÁRIO AÉREO EMBUTIDO E PIA COM TAMPO INOX.- LACANDERIA.- 02 DORMITÓRIOS SENDO 01 COM ARMÁRIO.- BWC SOCIAL COM CHUVEIRO ELÉTRICO E BOX ACRÍLICO. CRECI: J-04136",Centro Cívico, Curitiba,1500.0,433.52,27.43,,57.0,2.0,,,,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 52 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-104814,2024-02-19,"Rua Marechal Deodoro, 1329, Centro - Curitiba","52 m², 1 banheiro, 1 vaga, 1 quarto, pet","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas:Ótimo apartamento no centro.Apartamento contendo um dormitório amplo com uma cama de casal, armários embutidos.1 Banheiro social com box de vidro.Sala para dois ambientesCozinha com fogão, microondas e armários embutidos.Sacada fechada com vidro.1 vagaVantagens:Condomínio com portaria, lavanderia, academia e salão de festas com churrasqueira.Proximidades:Supermercado Nacional, Passeio Público, UFPR, Hospital Oswaldo Cruz.Informações Adicionais:Aquecimento: GásÁrea total: 52m²Área privativa: 41,38m²Entre ruas: Saldanha Gama e Gen. Carneiro.Garagem: Sim CRECI: J-04232",Centro, Curitiba,1500.0,700.0,26.26,,52.0,1.0,,1.0,1.0,Não,Não,Sim,Sim,Sim,Sim
Apolar,"Apartamento Residencial para Locação no Portão em Curitiba, 42 m²",https://www.apolar.com.br/alugar/curitiba/portao/alugar-residencial-apartamento-curitiba-portao-106141,2024-02-19,"Rua Arion Niepce Da Silva, 261, Portão - Curitiba","42 m², 1 banheiro, 1 quarto, pet","Apartamento com 1 quarto no Bairro Portão Imóvel com gestão exclusiva ApolarCaracterísticas:Localizado na Rua Arion Niepce da Silva, 261, este apartamento oferece conforto e comodidade em cada canto.Ao entrar, você é recebido por uma sala de estar aconchegante, equipada com um sofá-cama confortável e um rack moderno, perfeito para relaxar após um longo dia.A cozinha é completa com eletrodomésticos novos, incluindo um fogão e uma geladeira. A pia, os armários bem distribuídos e a bancada para refeições tornam o espaço funcional e convidativo.O dormitório é um refúgio tranquilo, com uma cama box de casal e uma arara para roupas, proporcionando um espaço de descanso e organização.O banheiro social é prático e moderno, equipado com um box de vidro que adiciona um toque de elegância.Por fim, a área de serviço é equipada com um varal suspenso, tanque e máquina de lavar roupas nova, facilitando as tarefas do dia a dia.Este apartamento é uma combinação perfeita de estilo e funcionalidade, tornando-o o lugar ideal para chamar de lar. Entre em contato com a Apolar Imóveis para mais informações.Área comum:terraço, área gourmet com churrasqueiraProximidades:Carrefour Hipermercado, La Brasa Burguer Curitiba Informações adicionais:Área privativa: 32,66m² Área total: 42,55m² Elevador: simEdifício: Sessimbraandar: 6ºGaragem: nãoCRECI: J-04232",Portão, Curitiba,1500.0,275.89,26.26,,42.0,1.0,,1.0,,Não,Não,Não,Não,Sim,Não
Apolar,"Apartamento Residencial para Locação no Boa Vista em Curitiba, 67 m²",https://www.apolar.com.br/alugar/curitiba/boa-vista/alugar-residencial-apartamento-curitiba-boa-vista-106237,2024-02-19,"Rua Francisco Klos, 30, Boa Vista - Curitiba","67 m², 1 banheiro, 1 vaga, 3 quartos, pet","Apartamento com 3 quartos no Bairro Boa Vista Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento no Boa Vista com:Sala de estar Cozinha com armários Área de serviço com máquina lava e secaBanheiro social3 dormitórios 1 vaga de garagemVantagens:Imóvel recém-reformadoEnsolaradoExcelente localização, com várias opções de comércioÁrea Comum:Salão de festasPlaygroundProximidades:HavanInformações Adicionais:Andar: 3°Aptos por andar: 4Aquecimento: ElétricoÁrea total: 67m²Área privativa: 60m²Elevador: NãoEdifício: AraxáEntre Ruas: Fernando de Noronha e Arthur GeronassoGaragem: Sim**OBS: VALOR DE IPTU 2024 AINDA NÃO DISPONÍVEL, SERÁ LANÇADO ASSIM QUE FOR DISPONIBILIZADO** CRECI: J-04232",Boa Vista, Curitiba,1500.0,470.0,29.77,,67.0,3.0,,1.0,1.0,Não,Não,Não,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Capão Raso em Curitiba, 55 m²",https://www.apolar.com.br/alugar/curitiba/capao-raso/alugar-residencial-apartamento-curitiba-capao-raso-106252,2024-02-19,"Rua Magdalena De Almeida, 224, Capão Raso - Curitiba","55 m², 1 banheiro, 1 vaga, 2 quartos, pet","Apartamento com 2 quartos no Bairro Capão Raso Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento no Capão Raso com:Sala de estarCozinha com armáriosÁrea de serviçoBanheiro social com box de vidro2 Dormitórios sendo 1 com sacadaBanheiro suíte com box de vidro1 Vaga de garagemVantagens:Ambiente arejado e ensolaradoCondomínio com excelente estruturaÁrea Comum:Portaria 24 horasSalão de festasAcademiaPlaygroundSala de jogosQuadra poliesportivaProximidades:Pedro GussoInformações Adicionais:Andar:3Aptos por andar: 4Aquecimento: GásÁrea total:55 m²Área privativa: 49m²Elevador: NãoEdifício:GiardinoEntre Ruas: Domingos Gabardo e José Clementino BettegaGaragem: Sim**Valor de iptu 2024 ainda não disponível, será lançado assim que for disponibilizado** CRECI: J-04232",Capão Raso, Curitiba,1500.0,600.0,26.26,,55.0,2.0,,1.0,1.0,Não,Não,Sim,Sim,Não,Sim
Apolar,"Apartamento Residencial para Locação no Cidade Industrial em Curitiba, 79 m²",https://www.apolar.com.br/alugar/curitiba/cidade-industrial/alugar-residencial-apartamento-curitiba-cidade-industrial-106268,2024-02-19,"Rua João Koleski, 413, Cidade Industrial - Curitiba","79 m², 1 banheiro, 1 vaga, 1 quarto, pet","Apartamento com 1 quarto no Bairro Cidade Industrial Imóvel com gestão exclusiva ApolarCaracterísticas:Excelente apartamento, localizado no bairro CIC na região de Curitiba, contendo; - Sala com sofá de dois lugares, painel rack; - Cozinhaarmários planejados, microondas, geladeira, fogão e depurador de ar; - Dormitório 1 com cama de casal, armários planejados ventilador de teto- Bwc social com box de vidro, armário e espelho; - Vaga de garagem para 1 carro. Área comum: - Lavanderia coletiva, contendo máquina de lavar e máquinas de secar e varal. - Elevador que atende todos os apartamentos, garagem e área de terraço. Vantagens: - Apartamento com ótima localização, bem iluminado e ventilado, novo, mobiliado; Proximidades: - Universidade Positivo; - UTFPR; - Terminal Campo Comprido; Informações Adicionais: Área total: 79m² Área privativa: 31m² Elevador: sim Edifício: Sollarium Ecoville Garagem: 1 vaga Andar: 3°Entre Ruas: R. Ana Dinarowski Sobczyk e R. Oswaldo Martin**OBS: VALOR DE IPTU 2024 AINDA NÃO ESTÁ DISPONÍVEL, SERÁ LANÇADO ASSIM QUE FOR DISPONIBILIZADO** CRECI: J-04232",Cidade Industrial, Curitiba,1500.0,500.0,32.11,,79.0,1.0,,1.0,1.0,Sim,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Augusta em Curitiba, 54 m²",https://www.apolar.com.br/alugar/curitiba/augusta/alugar-residencial-apartamento-curitiba-augusta-106287,2024-02-19,"Rua Synval Stocchero, 75, Augusta - Curitiba","54 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Augusta Imóvel com gestão exclusiva ApolarCaracterísticas: Apartamento muito bem localizado no CIC em Curitiba, pronto para morar próximo ao Fórum Cidade Industrial , com aproximadamente 54,45 m² de área total Contém: Cozinha com bom espaço de circulação, com pia e tampa em granito e armáriosÁrea de serviço com tanqueSala para dois ambientes, com piso laminadoDois dormitórios com piso laminado (sendo um com armários e outro com um guarda-roupas)Banheiro social com box de vidro Vantagens: Imóvel pronto para morar , imóvel bem ensolarado e ventiadoÁrea Comum: Portaria 24h Salão de festas Playground Cancha de Esportes Proximidades: Fórum Cidade Industrial , Escola Ensino Fundamental Colônia Augusta, Volvo, Bosch, CNH New Holland, Modelez, Universidade Positivo, Terminal CaiuaInformações Adicionais:Andar:térreoAptos por andar: 4 Aquecimento: Elétrico Área total: 54,45 m² Área privativa: 48,99 m² Elevador: NãoEdifício: Residencial Cerro Azul Garagem: Uma vaga** (painel da tv não fará parte da locação)** CRECI: J-04232",Augusta, Curitiba,1500.0,343.44,26.26,,54.0,2.0,,1.0,1.0,Não,Não,Não,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 81 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-104000,2024-02-19,"Rua Nilo Cairo, 544, Centro - Curitiba","81 m², 1 banheiro, 1 vaga, 2 quartos, pet","Apartamento com 2 quartos no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento em ótima região no Centro de Curitiba, rodeado por muitos comércios, contendo:Sala de estar para dois ambientes, piso laminado.Cozinha com armários.lavanderia conjugada.Bwc social com box de vidro, pia.02 dormitórios sendo um com armários.01 vaga de garagem.Vantagens:Apartamento em excelente localização, próximo a Universidade, hospital, farmácias, ponto de ônibus, lotérica.Área Comum:Portaria, salão de festas.Proximidades: Universidade Federal do Paraná.Informações Adicionais:Andar: 1Aquecimento: elétricoÁrea total: 81m²Área privativa: 56m²Elevador: simEdifício: ChevalierGaragem: sim CRECI: J-04232",Centro, Curitiba,1500.0,690.0,33.28,,81.0,2.0,,1.0,1.0,Não,Não,Não,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Bacacheri em Curitiba, 64 m²",https://www.apolar.com.br/alugar/curitiba/bacacheri/alugar-residencial-apartamento-curitiba-bacacheri-106209,2024-02-19,"Rua Aviador Cícero Marques, 53, Bacacheri - Curitiba","64 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Bacacheri Imóvel com gestão exclusiva ApolarO Bairro Bacacheri é conhecido por ser uma área residencial tranquila. Morar em condomínio fechado pode ser um ambiente agradável para famílias e pessoas que preferem uma atmosfera mais calma e familiar.Morar nesse bairro pode proporcionar uma experiência de vida única, com características específicas que agregam tranquilidade e sossego.Imóvel com cômodos e áreas amplas e confortáveis.Características:Ótimo imóvel em excelentes condições, no Bairro Bacacheri, contendo:Sala para dois ambientes, piso laminado, sacada com churrasqueira, o piso em cerâmica, muita iluminação natural;Cozinha com revestimento nas paredes, com armário suspenso, piso em cerâmica;Área de serviço separada, piso em cerâmica, tanque, aquecimento a gás;O banheiro com piso em cerâmica, box e louça;Dois dormitórios, ambos com piso laminado;Vantagens:Ótima localização. A região é bem servida demercados, farmácias, bancos, colégios e outros comércios. Mobilidade urbana diferenciada, com ônibus parando próximo. Imóvel ensolarado e ventilado.Proximidades:Museu Egípcio Rosacruz,Clube Duque de Caxias.Informações Adicionais:Área total: 64,65m²Área privativa: 58,46m²Garagem: sim**OBS: SEM VALOR DE IPTU LANÇADO - AGUARDANDO COMPETÊNCIA DE 2024** CRECI: J-04232",Bacacheri, Curitiba,1500.0,550.0,28.6,,64.0,2.0,,1.0,1.0,Não,Não,Não,Sim,Sim,Não
Apolar,"Apartamento Residencial para Locação no Cristo Rei em Curitiba, 104 m²",https://www.apolar.com.br/alugar/curitiba/cristo-rei/alugar-residencial-apartamento-curitiba-cristo-rei-552245,2024-02-19,"Rua Oyapock, 67, Cristo Rei - Curitiba","104 m², 1 vaga, 3 quartos","Apartamento com 3 quartos no Bairro Cristo Rei Imóvel com gestão exclusiva ApolarCaracterísticas:Bom apartamento, no condomínio Bela Cintra na divisa entre o Cristo Rei e Alto da XV, próximo ao Jardim Botânico e em ótimo estado de conservação, contendo:- Sala ampla, em desnível, teto rebaixado em gesso, dicroica, luminária, estante com prateleira de vidro. - Sacada com a porta de correr em esquadria de alumínio;- Cozinha planejada com armários, tampo em granito;- Área de serviço com tanque em cerâmica;- Aquecimento a gás;- Tem três dormitórios, sendo um com piso em carpet e armários embutido, um com apenas armários, papel de parede e piso laminado. Suite com armário embutido- Banheiros com piso e louça em cerâmica, box de vidro, armários e espelho fixo;- Janelas com a esquadrias em alumínio e blackout- Uma vaga de Garagem.Vantagens:Ótima localização, Próximo ao Jardim Botânico e ao posto de gasolina. Academia, farmácia, posto de saúde, escolas, bancos. Mobilidade urbana diferenciada, pois há várias linhas de ônibus na rua interligando aos principais terminais de cidade, rodoviária, aeroporto e o centro comercial de Curitiba. Área Comum:Salão de Festas, portaria 24Proximidades:Jardim Botânico, Informações Adicionais:Andar: 10ºAptos por andar: 4Aquecimento: á gásÁrea total: 104 m²Área privativa:83 m²Elevador:simEdifício: Bela Cintra Entre Ruas: Rua João Pontoni, Rua Rubens Santos Costa, Avenida Affonso Camargo, Rua Governardor Agamennon MagalhãesGaragem: Sim - 1 vaga CRECI: J-04232",Cristo Rei, Curitiba,1500.0,888.0,39.14,,104.0,3.0,,,1.0,Não,Não,Sim,Sim,Não,Sim
Apolar,"Apartamento Residencial para Locação no Bairro Alto em Curitiba, 60 m²",https://www.apolar.com.br/alugar/curitiba/bairro-alto/alugar-residencial-apartamento-curitiba-bairro-alto-106303,2024-02-19,"Rua José Fernandes Maldonado, 900, Bairro Alto - Curitiba","60 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Bairro Alto Imóvel com gestão exclusiva ApolarMorar no Bairro Alto em um condomínio fechado, pode oferecer uma experiência de vida única, com diversas vantagens e características específicas como, segurança, Infraestrutura e convívio social entre outros. Condomínios fechados são projetados para proporcionar um ambiente tranquilo. Isso pode ser particularmente atraente para aqueles que buscam um refúgio da agitação urbana.Características:Encantador apartamento com excelente iluminação natural , ensolarada em Curitiba.Os destaques deste imóvel são: Sala com piso laminado, sacada, telas de proteção, proporcionando um ambiente agradável e seguro;Cozinha com armários, pia e bancada em mármore oferecendo praticidade e organização;Dois dormitórios com piso laminado, telas de proteção nas janelas;Banheiro com armário, espelho, louca e box, atendendo às necessidades dos moradores e visitantes. Área de serviço com tanque, pareces e piso revestido em cerâmica, garantindo praticidade nas tarefas do dia a dia.Vagas de garagem coberta, oferecendo segurança e comodidade para estacionar o veículo. Vantagens:Ótima localização. A região é bem servida demercados, farmácias, colégios e outros comércios. Mobilidade urbana diferenciada, com ônibus parando próximo a apartamento, ensolarado e ventilado.Área Comum:Portaria;Dois salão de festa;Quadra poliesportiva.Playground;Bicicletário. Proximidades:Colégio Batista Maranata, Supermercado Rio Verde, Shopping Jockey PlazaInformações Adicionais:Área total:63,00m²Área privativa: 57,56m²Edifício:Residencial Ilha Do SolGaragem: sim**Valor de iptu 2024 ainda não disponível, será lançado assim que for disponibilizado CRECI: J-04232",Bairro Alto, Curitiba,1500.0,507.05,27.43,,60.0,2.0,,1.0,1.0,Não,Não,Não,Sim,Não,Não
Apolar,"Apartamento Residencial para Locação no Água Verde em Curitiba, 45 m²",https://www.apolar.com.br/alugar/curitiba/agua-verde/alugar-residencial-apartamento-curitiba-agua-verde-87726,2024-02-19,"Rua Santa Catarina, 609, Água Verde - Curitiba","45 m², 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Água Verde Imóvel com gestão exclusiva ApolarEXCELENTE APARTAMENTO CONTENDO;- SALA MOBILIADA COM SOFÁ, RACK E MESA COM CADEIRAS, CONTENDO TELA DE PROTEÇÃO NAS JANELAS, SENDO UM AMBIENTE BEM ENSOLARADO. -COZINHA COMPLETA, COM ARMÁRIOS, FOGÃO, GELADEIRA E LOUÇA.-LAVANDERIA AREJADA, CONTENDO MAQUINA DE LAVAR ROUPAS.- BANHEIRO SOCIAL COM BOX DE VIDRO E ARMARIO.- DOIS DORMITÓRIOS MOBILIADOS COM ARMÁRIOS E CAMA.- TERRAÇO COLETIVO PARA SECAR ROUPAS.- POSSUI UMA VAGA DE GARAGEM COBERTA - TODAS AS JANELAS POSSUI TELA DE PROTEÇÃO. CRECI: J-04136",Água Verde, Curitiba,1500.0,567.73,26.26,,45.0,2.0,,,1.0,Sim,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Cidade Industrial em Curitiba, 38 m²",https://www.apolar.com.br/alugar/curitiba/cidade-industrial/alugar-residencial-apartamento-curitiba-cidade-industrial-87752,2024-02-19,"Rua João Dembinski, 2550, Cidade Industrial - Curitiba","38 m², 1 vaga, 2 quartos, pet","Apartamento com 2 quartos no Bairro Cidade Industrial Imóvel com gestão exclusiva ApolarEXCELENTE APARTAMENTO EM CONDOMÍNIO FECHADO, CONTENDO:- SALA AREJADA;- 02 DORMITÓRIOS COM ARMÁRIOS;- COZINHA COM ARMÁRIOS E GELADEIRA;- ÁREA DE SERVIÇO COM TANQUE;- 1 BANHEIRO SOCIAL COM BOX;- 01 VAGA DE GARAGEM DESCOBERTA ROTATIVA. CRECI: J-04136",Cidade Industrial, Curitiba,1500.0,333.3,26.26,,38.0,2.0,,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Rebouças em Curitiba, 51 m²",https://www.apolar.com.br/alugar/curitiba/reboucas/alugar-residencial-apartamento-curitiba-reboucas-100265,2024-02-19,"Rua Baltazar Carrasco Dos Reis, 2035, Rebouças - Curitiba","51 m², 1 banheiro, 1 quarto","Apartamento com 1 quarto no Bairro Rebouças Imóvel com gestão exclusiva ApolarCaracterísticas:Cozinha com armários, fogão e geladeira.Área de Serviço com tanque.Sala.Dormitório I com armário, prateleiras e mesinha.Sacada.Bwc Social com armário, espelho e box blindex. CRECI: J-04232",Rebouças, Curitiba,1500.0,450.0,26.26,,51.0,1.0,,1.0,,Não,Não,Não,Sim,Não,Não
Apolar,"Apartamento Residencial para Locação no Santa Cândida em Curitiba, 64 m²",https://www.apolar.com.br/alugar/curitiba/santa-candida/alugar-residencial-apartamento-curitiba-santa-candida-105790,2024-02-19,"Estrada Guilherme Weigert, 2245, Santa Cândida - Curitiba","64 m², 1 banheiro, 1 vaga, 3 quartos","Apartamento com 3 quartos no Bairro Santa Cândida Imóvel com gestão exclusiva ApolarCaracterísticas:Procurando um lugar tranquilo e aconchegante para morar? Venha conhecer este apartamento no condomínio Moradias Nascente do Bosque, localizado na Estrada Guilherme Weigert, 2245. O imóvel possui 3 dormitórios, sala para dois ambientes, cozinha, área de serviço conjugada com a cozinha e banheiro social com box de vidro. O condomínio oferece portaria 24 horas, salão de festas, playground e quadra poliesportiva. A região é bem servida de comércio, transporte e lazer, com fácil acesso ao centro da cidade. Não perca essa oportunidade e agende uma visita!Vantagens:Excelente localização com toda infraestrutura de transportes, serviços, e área comercialProximidadesParque Barreirinha, CondorInformações adicionais:Área privativa: 52,88m² Área total: 64,88m² Elevador: nãoEdifício: Moradias Nascente do Bosqueandar: 3ºGaragem: sim CRECI: J-04232",Santa Cândida, Curitiba,1500.0,367.4,28.6,,64.0,3.0,,1.0,1.0,Não,Não,Não,Não,Não,Sim
